번호,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
2378,대지약국,0900,1500,,,,,37.5547782,126.905092,마포구
2379,안생약국,0900,1800,,,,,37.5462898,126.9231413,마포구
2380,효성약국,,,,,,,37.561223299999995,126.917601,마포구
2381,광실약국,0800,1730,,,,,37.540034000000006,126.9503703,마포구
2382,호정약국,0900,1300,,,,,37.548939399999995,126.96337749999999,마포구
2383,신일약국,1100,1900,1600,2000,1600,2240,37.5560321,126.9624213,마포구
2384,성산연세약국,0900,1500,,,,,37.570563799999995,126.90377079999999,마포구
2385,온누리건강약국,0930,1830,,,,,37.515719700000005,127.1322328,송파구
2386,문정약국,1000,1800,,,,,37.4879027,127.1249649,송파구
2387,영진약국,0900,1300,1000,1030,,,37.5371027,127.11561200000001,송파구
2388,이화약산온누리약국,0900,2000,,,,,37.5074422,127.1162562,송파구
2389,박순영온누리약국,1000,2000,,,,,37.5082021,127.1283034,송파구
2390,일선약국,0900,2100,,,,,37.5010211,127.10485700000001,송파구
2391,거여서울약국,0900,1800,,,,,37.4931555,127.1448361,송파구
2392,새건영약국,0900,2100,,,,,37.4821714,127.1263389,송파구
2393,금강약국,0900,1800,,,0900,1800,37.5002877,127.10535209999999,송파구
2394,방이종로약국,0900,1700,,,,,37.5094929,127.12423000000001,송파구
2395,성산현대약국,0900,1200,,,,,37.564487,126.90103570000001,마포구
2396,명성약국,0900,1300,,,,,37.5564779,126.9092106,마포구
2397,샘터약국,0900,1300,,,,,37.54932879999999,126.96298279999999,마포구
2398,건우약국,0900,2200,,,,,37.5525157,126.9559139,마포구
2399,3층온누리약국,0830,1500,,,,,37.5642532,126.9129548,마포구
2400,연세프라자약국,0900,1700,,,,,37.556898100000005,126.95213259999998,마포구
2401,상수약국,0900,1400,,,,,37.5412518,126.94627849999999,마포구
2402,토정약국,0900,1800,,,,,37.539527500000005,126.9411769,마포구
2403,지선약국,1000,2100,,,,,37.5678704,126.90793290000002,마포구
2404,최국희약국,0900,2200,,,,,37.5479562,126.9205202,마포구
2405,한사랑약국,0900,1800,,,,,37.5572771,126.90550929999999,마포구
2406,서교연세약국,0900,1630,,,,,37.554979700000004,126.922095,마포구
2407,연세프라자약국,0900,1700,,,,,37.55111779999999,126.93070859999999,마포구
2408,인혜약국,0900,1600,,,,,37.544540500000004,126.95274579999999,마포구
2409,파마트엘지약국,0930,1900,,,,,37.5560805,126.9234452,마포구
2410,중원약국,1100,2130,,,,,37.568324100000005,126.9078878,마포구
2411,홍익약국,0900,1430,,,,,37.554803,126.92159050000001,마포구
2412,성심약국,0900,1300,,,,,37.54477,126.94260659999999,마포구
2413,비온뒤숲속약국,0830,2200,1200,2100,0900,2100,37.5581472,126.9078145,마포구
2414,메디컬성모약국,0900,2100,,,0900,2100,37.546538899999994,126.9454436,마포구
2415,메디칼약국,0900,2030,,,,,37.555955299999994,126.9106748,마포구
2416,메디칼세영약국,0900,2200,,,,,37.561754,126.9046017,마포구
2417,아카데미약국,0900,1500,,,,,37.540166799999994,126.9476754,마포구
2418,세계로약국,0900,1400,,,,,37.5762868,126.89321389999999,마포구
2419,마포웰츠약국,0900,1400,,,,,37.542808799999996,126.9524554,마포구
2420,DMC하늘약국,0900,1600,,,,,37.5770922,126.89137590000001,마포구
2421,상암올리브약국,0900,1500,,,,,37.58012479999999,126.88895910000001,마포구
2422,유명온누리약국,,,,,,,37.551267200000005,126.96157520000001,마포구
2423,늘푸른약국,0900,1600,,,,,37.5509025,126.9557791,마포구
2424,환도약국,0900,2100,,,1100,2100,37.55895,126.9001505,마포구
2425,예진약국,0900,1500,,,,,37.58012479999999,126.88895910000001,마포구
2426,메디팜대신M약국,0900,1500,,,,,37.4982843,127.1207781,송파구
2427,산돌약국,0900,2200,,,,,37.508433700000005,127.1123388,송파구
2428,가장큰현대아산약국,,,,,,,37.530386799999995,127.1131626,송파구
2429,제일약국,0900,1600,,,,,37.55320820000001,126.9063033,마포구
2430,상암월드약국,0900,1400,,,1000,2300,37.5853823,126.88218159999998,마포구
2431,세명약국,0900,1600,,,,,37.546152299999996,126.95212,마포구
2432,신촌성은약국,0900,1800,,,,,37.554079200000004,126.93595619999999,마포구
2433,종오약국,0900,2100,,,,,37.550957399999994,126.9620051,마포구
2434,2층하늘약국,0900,1400,,,,,37.5484849,126.91362179999999,마포구
2435,더블유스토어연세약국,0900,1700,0830,1230,0830,1230,37.5551342,126.93564579999999,마포구
2436,라임약국,1000,1600,,,,,37.5561674,126.93927009999999,마포구
2437,신영약국,1000,1530,,,,,37.5438409,126.95006459999999,마포구
2438,청심약국,0900,1600,,,0900,2100,37.5508569,126.90693290000002,마포구
2439,나무약국,0900,1900,,,,,37.542808799999996,126.9524554,마포구
2440,대흥온누리약국,,,,,,,37.5561674,126.93927009999999,마포구
2441,애오개약국,0900,1500,0900,1500,,,37.551982200000005,126.95652009999999,마포구
2442,이화키즈팜약국,0830,1330,0830,1330,0830,1330,37.5458958,126.95150579999999,마포구
2443,자연약국,,,,,,,37.5458958,126.95150579999999,마포구
2444,옵티마상원약국,0900,2100,1000,2100,,,37.555596200000004,126.9101345,마포구
2445,유한약국,0900,1600,,,,,37.5702658,126.9034118,마포구
2446,온누리미소약국,,,,,,,37.5587204,126.90267539999999,마포구
2447,3층온누리약국,0830,1500,,,,,37.5700958,126.9038297,마포구
2448,이화메세나약국,1230,2100,1300,2100,,,37.5489656,126.9134767,마포구
2449,신촌온누리약국,0900,1500,,,,,37.5459688,126.94495719999999,마포구
2450,유진온누리약국,0900,1800,,,,,37.5378342,126.95175220000002,마포구
2451,영진약국,0900,1600,,,,,37.554522999999996,126.90603279999999,마포구
2452,드림약국,0900,1200,,,,,37.5791192,126.89029409999999,마포구
2453,아이비약국,0900,1300,,,,,37.5439421,126.95284009999999,마포구
2454,르호봇약국,0830,1230,,,,,37.554369200000004,126.935239,마포구
2455,마래푸약국,0900,1900,,,0900,1900,37.5555758,126.95502579999999,마포구
2456,W스토아청와약국,0830,2300,0830,2300,0830,2300,37.4845387,126.8880108,구로구
2457,자명약국,2000,2300,,,,,37.4797602,126.89008390000002,구로구
2458,제생약국,1000,1900,,,,,37.483633700000006,126.85346580000001,구로구
2459,원일약국,0900,1600,,,,,37.5062959,126.8581456,구로구
2460,개미프라자약국,0900,2000,,,,,37.492285200000005,126.8820191,구로구
2461,정제약국,1000,2100,,,,,37.491716600000004,126.8552929,구로구
2462,오류중앙약국,0900,1600,,,,,37.4957877,126.84282959999999,구로구
2463,구로종로약국,0900,2200,1030,2130,0900,2200,37.49575170000001,126.84256670000002,구로구
2464,연세열린약국,0800,1400,,,,,37.4877249,126.85603229999998,구로구
2465,하나온누리약국,0900,2200,1500,2100,1000,2100,37.4911085,126.84190109999999,구로구
2466,타워약국,0900,1300,,,,,37.483526700000006,126.8954883,구로구
2467,하나약국,0900,2100,,,,,37.494418200000005,126.882521,구로구
2468,미래약국,,,,,,,37.4915187,126.88348130000001,구로구
2469,메디칼바른약국,0900,2100,,,,,37.5049408,126.8778028,구로구
2470,365열린약국,0900,2200,0900,2200,0830,2200,37.502607399999995,126.84982579999999,구로구
2471,온누리좋은약국,0830,1400,,,,,37.4953627,126.8587916,구로구
2472,은성약국,0900,2100,,,,,37.511160600000004,126.88445559999998,구로구
2473,환도약국,,,,,,,37.4922564,126.8771784,구로구
2474,은하약국,0900,1300,,,,,37.4897757,126.8564092,구로구
2475,백두약국,0900,2200,,,,,37.4912418,126.84217269999999,구로구
2476,온누리자혜약국,0900,1500,,,,,37.4915157,126.8562289,구로구
2477,메디칼바른약국,0900,2100,,,,,37.501439000000005,126.88690179999999,구로구
2478,한사랑약국,0830,1400,,,,,37.508369,126.8788533,구로구
2479,유풍약국,0900,2000,,,,,37.501464899999995,126.8652831,구로구
2480,스타약국,0930,1600,,,,,37.50324620000001,126.88105490000001,구로구
2481,성심약국,0900,1500,,,,,37.49617,126.84368549999999,구로구
2482,온수약국,0900,1800,,,,,37.4921638,126.8207895,구로구
2483,성인약국,0900,2200,1000,2200,1000,2130,37.486498,126.8561607,구로구
2484,용해약국,0900,2100,,,,,37.4870445,126.887821,구로구
2485,동해물약국,0900,1300,,,,,37.490789,126.8842577,구로구
2486,장수약국,0900,1800,,,,,37.5028219,126.8641701,구로구
2487,칠성약국,0900,2000,,,,,37.4934709,126.8343807,구로구
2488,신효약국,,,,,,,37.486047,126.884845,구로구
2489,구림약국,0900,2100,,,0830,2100,37.4796246,126.88985190000001,구로구
2490,동성약국,0930,2100,,,,,37.481999200000004,126.88921979999999,구로구
2491,인제약국,0900,2200,,,,,37.4880986,126.92756399999999,관악구
2492,계명약국,0900,2130,,,,,37.488986700000005,126.95886019999999,관악구
2493,제정약국,,,,,0900,1800,37.4882348,126.92818059999999,관악구
2494,대성약국,0900,2200,,,0900,2200,37.488183500000005,126.9589166,관악구
2495,새시민약국,0900,2000,,,,,37.473367700000004,126.9189981,관악구
2496,대학당약국,0800,2130,,,,,37.514403,126.92462340000002,관악구
2497,광일약국,0900,1700,,,,,37.485271000000004,126.94698500000001,관악구
2498,한국생약국,0930,2100,,,,,37.479584499999994,126.94435800000001,관악구
2499,드림삼성약국,0830,1530,,,,,37.481230100000005,126.9279844,관악구
2500,관악온누리약국,0900,1500,,,,,37.481436200000005,126.95388829999999,관악구
2501,세영약국,0900,1500,,,,,37.482152500000005,126.9149255,관악구
2502,난곡프라자약국,0900,2200,,,,,37.4738489,126.91732479999999,관악구
2503,청춘약국,0830,1330,,,,,37.484329100000004,126.9332929,관악구
2504,관악그랜드약국,0900,2100,,,,,37.4715409,126.93342720000001,관악구
2505,인헌온누리약국,0900,1800,,,,,37.473855,126.96692409999999,관악구
2506,명성프라자약국,0900,2030,,,,,37.485302000000004,126.9555486,관악구
2507,은성온누리약국,0900,1500,,,,,37.476092799999996,126.93750949999999,관악구
2508,다은온누리약국,0900,2100,1100,1700,,,37.47419779999999,126.9337003,관악구
2509,1번약국,0900,1730,,,,,37.480683,126.95348729999999,관악구
2510,새종로약국,0900,2200,,,,,37.477500799999994,126.9156531,관악구
2511,새태평양온누리약국,0900,2200,1100,2200,1200,2100,37.4753949,126.96548290000001,관악구
2512,라임약국,,,,,,,37.4736976,126.91752930000001,관악구
2513,세종당약국,,,,,,,37.499481200000005,126.85310590000002,구로구
2514,재훈약국,0900,2200,,,,,37.480131799999995,126.89802340000001,구로구
2515,505약국,0900,1800,,,,,37.49813820000001,126.88419809999999,구로구
2516,구로시장약국,0900,1800,,,,,37.490228,126.886202,구로구
2517,에이스약국,0900,1530,,,,,37.4844473,126.8944933,구로구
2518,대학약국,0830,1300,,,,,37.4919395,126.88348640000001,구로구
2519,태영프라자약국,0900,1800,,,,,37.50632879999999,126.88335459999999,구로구
2520,참조은약국,0900,1700,,,,,37.499718,126.8670953,구로구
2521,대성약국,0900,1700,,,,,37.4861206,126.85430520000001,구로구
2522,수정약국,0900,1300,,,,,37.497577299999996,126.85561059999999,구로구
2523,한빛약국,0900,1500,,,,,37.493981700000006,126.83995800000001,구로구
2524,맑은수약국,0900,1430,,,,,37.5072785,126.8539118,구로구
2525,진솔약국,0900,1800,,,,,37.496489200000006,126.84435230000001,구로구
2526,늘푸른약국,0900,1600,,,,,37.4925158,126.89321299999999,구로구
2527,아름솔약국,,,,,,,37.5010068,126.8746679,구로구
2528,맑은약국,0930,2130,,,,,37.4945586,126.85875060000001,구로구
2529,구로종로약국,0900,2200,1030,2130,0900,2200,37.5025245,126.84964040000001,구로구
2530,온누리최정숙약국,1000,2100,,,,,37.4980159,126.86268329999999,구로구
2531,온누리사랑의약국,0900,2100,,,,,37.4876999,126.88374850000001,구로구
2532,현대파크빌약국,,,,,,,37.500343799999996,126.88992520000001,구로구
2533,한마을약국,0900,2200,1000,2100,,,37.4952998,126.86254469999999,구로구
2534,대웅프라자약국,0900,2000,1300,2000,,,37.506085999999996,126.88866499999999,구로구
2535,정광약국,0900,2100,,,0900,2100,37.494179200000005,126.8583787,구로구
2536,부부약국,0900,1600,,,,,37.4921926,126.84366090000002,구로구
2537,한독프라자약국,0900,2000,,,,,37.489735700000004,126.89124809999998,구로구
2538,구로메디칼약국,0900,1300,,,,,37.4996166,126.86685590000002,구로구
2539,메디팜제일약국,0800,1600,,,,,37.4949624,126.8307614,구로구
2540,흥부약국,0900,2000,,,,,37.503610200000004,126.88754469999999,구로구
2541,한솔약국,0900,1800,,,,,37.49667,126.84478600000001,구로구
2542,구민옵티마약국,0930,1600,,,,,37.4959268,126.89317179999999,구로구
2543,온누리십자당약국,1000,2200,,,,,37.4938964,126.88289520000001,구로구
2544,훼미리약국,0900,2100,,,,,37.5027291,126.8492686,구로구
2545,온누리백제약국,0900,2000,,,,,37.5052678,126.8570212,구로구
2546,명문약국,0900,2200,,,,,37.48421079999999,126.9013115,구로구
2547,뿌리약국,,,,,,,37.5010068,126.8746679,구로구
2548,바다약국,0900,1400,,,,,37.4951149,126.8894202,구로구
2549,초지약국,0900,1600,,,,,37.4999675,126.8826973,구로구
2550,종로프라자약국,0830,1800,,,,,37.4915514,126.8915446,구로구
2551,건강약국,0900,2200,,,,,37.4833724,126.9215982,관악구
2552,신다정약국,1000,2000,,,,,37.478897700000005,126.95264270000001,관악구
2553,차약국,0830,1800,,,,,37.4835828,126.9538256,관악구
2554,승일약국,0900,1900,,,,,37.4777154,126.914005,관악구
2555,태창온누리약국,0930,2200,,,,,37.4786973,126.9504668,관악구
2556,온누리대산약국,1000,2200,,,,,37.4831646,126.90236259999999,관악구
2557,온누리수경약국,0830,1930,,,,,37.4630173,126.9186894,관악구
2558,육당약국,0900,1400,,,,,37.4740274,126.9188145,관악구
2559,광주약국,0900,2200,0900,2200,,,37.4878929,126.95825459999999,관악구
2560,조광약국,0900,1700,,,,,37.4793223,126.94415929999998,관악구
2561,성신약국,0700,2100,,,,,37.4821045,126.94201709999999,관악구
2562,봉천당약국,0930,1500,,,,,37.479561,126.95560590000001,관악구
2563,우일약국,0900,1900,,,,,37.469849100000005,126.92046640000001,관악구
2564,일광약국,0830,2030,0830,2030,0830,2030,37.4868485,126.9175511,관악구
2565,대림약국,0830,2400,0830,2400,0900,2400,37.4764875,126.9587646,관악구
2566,다정약국,0900,1330,,,,,37.4824112,126.9157155,관악구
2567,위래약국,,,,,,,37.502246500000005,127.09539860000001,송파구
2568,그린스타약국,0900,1600,,,,,37.5152717,127.09946640000001,송파구
2569,송파제일약국,0900,1900,1300,1900,,,37.496722600000005,127.13171990000001,송파구
2570,도래약국,1000,2200,,,1000,2200,37.4931521,127.15250230000001,송파구
2571,독수리약국,,,,,,,37.4950598,127.12241159999999,송파구
2572,포도나무약국,0900,1400,,,,,37.496144799999996,127.1163814,송파구
2573,송파중앙약국,0930,1400,,,,,37.5140119,127.1076395,송파구
2574,밝은약국,,,,,,,37.512046399999996,127.0841726,송파구
2575,더함약국,0900,1430,,,,,37.511942299999994,127.0870254,송파구
2576,신화약국,0900,1400,,,,,37.5085653,127.0833193,송파구
2577,서울그랜드약국,0900,1500,,,,,37.5034534,127.09004569999999,송파구
2578,햇살약국,0900,1600,,,,,37.508659,127.12721450000001,송파구
2579,문정우리들약국,0900,1600,1000,1500,,,37.5119129,127.1135622,송파구
2580,힐링약국,0900,1400,,,,,37.503426,127.1248257,송파구
2581,새웅약국,0900,1400,,,,,37.505417200000004,127.0885899,송파구
2582,문정온누리약국,,,,,,,37.503527500000004,127.0898423,송파구
2583,키즈플러스약국,0930,2030,,,,,37.5112348,127.09802739999999,송파구
2584,3층메디칼약국,0830,1800,1000,1800,1000,1800,37.515719700000005,127.1322328,송파구
2585,하나메디칼약국,0900,1800,,,1000,1700,37.4928214,127.1446138,송파구
2586,녹십자약국,0900,2200,,,,,37.511332700000004,127.0849798,송파구
2587,크게열린약국,,,,,,,37.5273305,127.1141277,송파구
2588,월드타워약국,1000,2200,,,,,37.511426799999995,127.0812007,송파구
2589,일번약국,0900,1730,1000,1730,0900,1730,37.5307648,127.11298500000001,송파구
2590,잠실메디신약국,0900,1400,,,,,37.504810600000006,127.0853004,송파구
2591,정민약국,0900,1300,,,,,37.5076429,127.12786990000001,송파구
2592,시장온누리약국,0930,2030,0930,2030,0930,2030,37.537091499999995,127.1213535,송파구
2593,트리지움자연약국,0900,1400,,,0900,1300,37.510668100000004,127.0861994,송파구
